account,dependency,date,clock,quantity,reference,fee,day_qc,available_at
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-22,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-06,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-18,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-03,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-13,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-04-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-07,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-05-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-13,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-06-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-01,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-02,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-07,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-08,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-29,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-07-31,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-01,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-06,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-07,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-08,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-13,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-18,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-08-29,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-01,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-02,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-03,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-08,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-09-26,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-13,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-22,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-29,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-10-31,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-03,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-06,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-07,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-21,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-26,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-27,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-11-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-01,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-02,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-08,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-16,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-17,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-18,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-19,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-22,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-12-31,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-06,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-08,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-09,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-14,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-15,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-20,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-22,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-23,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-28,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-29,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-01-30,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-02,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-03,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-05,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-06,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-10,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-11,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-12,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-24,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-25,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-02-26,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-03-02,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-03-04,,100,,,False,after15:00_or_unknown_provider_latency
S1_F2_0_restricted,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2026-03-05,,100,,,False,after15:00_or_unknown_provider_latency
